label_bullying,text_message
0,need to have a talk with Vader... talking out his ass about Santa now...
0,45 pounds of mean ass shoe game tho. lol.
0,i'on't hate on anything / anyone that doesn't give me a reason.
0,Hey man thank you for the post man!! I really preciate it! Glad you liked it man!! Yea Pinky ass is retard fat!!! lol Thanks again
0,no I dont they my peps/frens and they super...fucking comic book fiends reading to much like its they project smh lol
0,i did that for a reason...they like my students when the bell rings...all programed to get up at the bell.  that sucks!!!lol
0,awe that sucks I backup at least once every 2 weeks
0,i am almost to that point. which sucks  because i had it set up perfectly :(
0,what sucks extra hard is that it wouldn't even open and extra software was installed that i did not agree to. bif fat FAIL
0,fat fingered! *coverage* is key.
0,aww.. im sure you'll kick newton in the ass!! go go go go!!
0,Hate to run into _him_ at Guantanamo Bay ;-)
0,Hamlet? Damn. Now I can't go and watch it - uv spoilt it for me.
0,Aw  that sucks. Hope you feel better soon. Have a cup of hot tea!
0,I hate that the x and c keys are right next to each other.  It had to be designed to keep us in trouble.
0,Haha  I should. What the fuck? Where at  why  and how?
0,Oh  lol. Yeah  he would. That would be hilarious. Him getting charged for assault  but doing none of the ass-whooping.
0,"Jericho's a cheater  too?! DAMN. I'd be thrilled that he's single but you know how the saying goes: ""Once a cheater...""  :("
0,Christ I now hate year 11.  Though I'm sure lunchtimes will be amusing. :)
0,Don't you hate being a responsible adult sometimes? lol
0,damn man. your find just made me hella depressed. you guys are doing a story on it correct?
0,That sweater looks like Christmas on LSD. Kudos to your husband for donning that gay apparel.
0,Is that your real name?? That sounds like a character from a Dick Tracy novel... LOL. Both tho  recognized the name and pic
0,The money is cool... it's OK... I do what I have to do. Hate the commute still but i'm hanging in there.
0,i'll open up a new phone bill in your name... fuck your credit all up!!! LOL
0,today what I need is a 40 ft mecha with laser canons and missile arrays following me around London bellowing DON'T BE EMO  ta
0,Oh No! i'm not sick  but i hope you feel better.  Whatever you got  probably got it from that damn Russian!
0,its called Motivator  nice  almost feel like it should reach out and bitch slap me if I'm not getting on with things
0,@mattfink best avoid the pig rolls for a while http://bit.ly/qmqJ
0,@jasonyates some code in a project is causing a shitload of testing errors all because its fucking up something it never used to
0,Note who got the last link on One Dimensional Corporate Social Media Sucks. http://tinyurl.com/67rel4  Heh  heh  heh.
0,I think there's a point where there's sometimes just too much ass. no?
0,Same for me... Damn you ADD!
0,Will do! Thanks.  We'll update when pig story is on-line.  That one is really hilarious.
0,"Like ""Outliers."" Many don't like msg--that much of success comes from circumstance. Ppl into ""self-made"" concept will hate it."
0,it still sucks  no matter how much  though  eh?
0,eww. snow.  ironic i hate snow when i was born in kodiak  alaska.
0,"It's just painful/sad to watch. I want to be all ""Aw  good for him!"" but in reality  I'm like ""OH FUCKING GOD MAKE IT STOP."""
0,damn sorry to hear that keep off of it for a while
0,I hate dogs  but I do feel bad for ur dog though that sucks
0,I hate smudges. Used to keep a bottle of white acrylic and a fine brush handy. Mostly for highlights. Wite-Out turns yellow.
0,beer + excess = man-boobs. Damn those phytos...
0,it may not b ur students... they might just think ur music sucks!!! j/p
0,LOLTOMINO at its best/worst! Ep 8 Laura's Cow I fucking lol'd. It's Monster that's giving me the most awesomeness though.
0,That really really sucks. I can't believe they do that to you. I mean  you SHOULD get those games in particular. Crazy.
0,DRAKE BELL IS NOT A DICK.
0,And after that you all eat apple pie and drink grape juice.  Why? Who the fuck knows.  Essay = complete.
0,I am also a grown ass man
0,"...aka my son."" Lol damn u twitter limit"
0,I'll hate it  because I've been using 55N-40W-170N-OliveW to get to work every morning. Now it'll be back to using 270N  ick.
0,My poor mom works w/ people like that  & she's highly sensitive to perfumes - has had to leave work a few times b/c of it. Sucks!
0,You're not a scrawny nerd! :)
0,"OK  I have their bare bones (slowest) ""highspeed"" internet now  & it's apparently all I can get. It sucks - I wanna go fast!"
0,They kicked ass  huh?! Such a great show! Can't wait to see your vids & pics!
0,damn girl.  how many vodkas total?  :)
0,THIS is why i hate the snow!!!!!!!!!!!!!!
0,I am in Salem  grew up in portland and HATE the seahawks... i cheer for them if it makes others happy and i don't like their opponent:)
0,that's about what I can do  as I'm going to the gym and working out drunk really sucks.
0,i have to work tomorrow  too.Lucky you! Everyone here sucks.How do they do this routine for 30 yrs?!
0,yeh It's happened 2 times this wk.I hate the feeling of first seeing the email tho.Panic. Hate assholes and hope karma works.
0,The nerd store? For nerds?
0,;) I'm more of a Doc Ock girl myself. And yeah  nerd alert - I'd kill for Dr. Horrible underwear. Boyshort girl underwear.
0,"Really? wow! Avril  she sucks. LOL! I bet that was the best NIN concert this year since it being the ""last""."
0,MSI kicks ass! Seen them twice. Speaking of bands  the Bloodhound Gang will be a few bands b4 NIN on the Australia festival thing
0,Can I just tell you how many times I was called that as a (fat) kid? You may call me Kenny. Please!
0,much fun was had.  i'm fat and happy and will sleep well with images of movement and dave dancing in my head.  lol!
0,gewoon kutavond en toen kon ik ook nog niet slapen de hele fucking nacht  dus ik ben maar gelijk doorgegaan naar werk vanmorgen.
0,...yeah that sucks...try www.cdw.com... free tech support for 5 years after purchase. for a new drive!
0,damn then I wish I could make it better for you... if you want someone to talk to  then I am here for you... just let me know.
0,If I told you you would freak.   Let's just say.   Not long.
0,I too have taken the megabus and it was cheap and great! (Damn transporation snobs!)
0,well @askfrasco is  still trying to figure out how to get my ass to UK in Jan! need a business angle!
0,Damn Right. I don't even like that question on surveys. It shouldn't fucking matter.
0,Why/how the fuck am I ranking above Fleshbot? Something's not right - maybe because you left. :) http://is.gd/a3Ah
0,I just hate it when you pay extra for a *premium* service (eg. speedier) and what you get is &lt;shit service. Shoddy.
0,Oh yes  we have a little snow as well. I love the snow but hate feeling cold.
0,That sucks man. Especially when you rely on your connection for work. Been there  done that  got the t-shirt.
0,Sure have. It sucks and I'm not on chronic meds which thankfully keep it under control.
0,It's not OCD. I do it constantly to anything I read that has typos in it. And I really hate it when I realize I've done it too!
0,I knew they were night owls  but damn it's late.  Glad it's something nice like reading and not craziness.
0,yah  I hate this weather too. gimme warm sunshine plse
0,same. damn snow
0,Yea  its this curse I have. I hate it  because I'm not a huge ditz but I come off as one when stranded on the side of the road!
0,i have a little more money than that  but not really very much. Paying for shit sucks.
0,Hmm. Fine then. RAIN! I HATE YOU! NEVER RAIN AGAIN!
0,Totally agree! I'm just a freak that worries if my dog is content. He's all I have to focus on obviously :)
0,No you are not  I love my routine and I hate disturbance  tis why I am getting a new office  wife just started working from home.
0,I realize that  but how do you light something with olive oil and no flame? lol  just being a smart ass.
0,I am getting the royal rigga-ma-rool on it. Called CS  sent email  we'll see. Buts it's all automated now and CS just sucks!
0,true.  I love looking for deals  being frugal  negociating  etc...but hate doing budgets!
0,Fat Ladies ... England ... yeah I hear ya ... *giggle* ......... (was that unfair??)
0,All deaf. too fat .... LOL
0,@jjprojects & any 1 else who cares 2 read (cont. -&gt;) & the rest of them (Garrett??) - there's no more time left 2 fuck around
0,damn herb you yelp A LOT. i looked up your yelp profile hehe.
0,parking sucks at that one  someone check out if the dt one is even cluck u  its prolly faggoteaters now too
0,Consider the good mojo sent.  I hate IEP meetings.
0,Oh now you gone and done it  jules is turning on the damn devil machine I'll have her text ya
0,"""Aww fuck"" she said...is that mean all's well in some alien Wii speak?"
0,it keeps demanding that your Wii and our Wii aren't friends. So she deleating your ass...and maybe if your nice she will try again
0,i hate pornotube! youporn and pornhub.
0,damn male best friends!
0,oooh  you scandalous whore. I just hardcore need someone to make out with. I'd hit up the ex but she's still in love with me.
0,you all are just amazing  thanks for making such a KICK ASS platform! Keep on rockin' the casba!
0,"request the cancellation of our account and was told to call 1-800-Comcast-Sucks while your analyst ""has left the room"" :( :("
0,Wondering if the time has come for Wikipedia to be kick out of the top 10. Sucks that Google is being economical w/ natural search
0,"I will stick with the wine  yet ""try"" to adapt to some semblance of moderation - but damn that's a tough goal  Ha!"
0,LACEY'Z A BITCH WTF LOL
0,Aw  f**k. That sucks.
0,@pokecheck Cheers! *raises glass* ...damn  I need another.
0,because they're idiots who don't even know how to do their own jobs. I hate centrelink!!!
0,omg srsly? *hate* meantime @tetris_jeff suggests she should ask sarah. kill me now. rly
0,I WAS SLEEPING FUCK OFF
0,i really hate rss now. sometimes i think the problem could be solved by shifting feed readers but it's more pernicious than that
0,Make It Rain (remix) - Fat Joe ft. Lil' Wayne  R. Kelly  Baby  T.I.  (some rapper I never heard of)  and Rick Ross #rainsongs
0,I hate to ask I should go read more. Coaching for you or do you do coaching?
0," as you should  she did a good job. I once wrote a paper in college ""Breeding Hate"" I see that theory backed up more & more."
0,it was until now. everyone came back from holidays. i've only got one #gcpets client now. damn.
0,@anthonyvoedin @bratzgames --- Reported Web Forgery! FUCK OFF! Stop DM-ing me. &lt;3 Firefox 3 protection !!! :-)
0,damn  I didn't even know they had that. But you can go to borders or that newsstand spot in the mall to get that esquire
0,That's why I'm glad I didn't have to be on campus today. I hate the nice sheen of ice that seems to have covered everything.
0,Damn I need more DRM free music so I can stream. At least I got pandora radio.
0,see he's a bad ass & I always go for the bad ass guy
0,my anniversary's tomorrow. I've BEEN that same crazy bitch for 5 yrs tomorrow  lol.
